Title,Name,Part of volume,Physical description,Acquisition,destination,Languages,Authors,Mentions,Party to the Deed,Key Words,Notes,URL
[u'MS. Heb. d. 64/23'],"[u'Fragment of commentary, in Arabic, on \u05e9\u05d1\u05ea, chap. v']",[u'MS. Heb. d. 64'],"[u'Syr\u200e.\u200e curs\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e paper \u200e,\u200e injured\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'83a', u'83b']",[u'Main language: Judeo-Arabic.'],[],[],[],"[u'Talmud, Babli. (mentioned).', u'Talmud, Babli. Commentaries. \u05e9\u05d1\u05ea. (Arabic).', u'Talmud, Yerushalmi. (mentioned).']",[u' a section beg\u200e.\u200e \u05dc\u05d0 \u05d9\u05e7\u05e9\u05d5\u05e8 \u05d2\u05de\u05dc\u05d9\u05dd \u05d6\u05d4 \u05d1\u05d6\u05d4 \u05d5\u05db\u05bf\u05d5\u05bf. \u05d0\u05d9 \u05dc\u05d0 \u05d9\u05e7\u05d8\u05e8\u05d4\u05dd \u05db\u05de\u05d0 \u05d2\u05e8\u05ea \u05e2\u05d0\u05d3\u05d4\u0308 \u05d0\u05dc\u05d2\u05de\u05d0\u05dc\u05d9\u05df \u05d5\u05d0\u05dc\u05e2\u05dc\u05d4 \u05e4\u05d9 \u05d3\u05dc\u05da \u05e7\u05d0\u05dc \u05de\u05e4\u05e0\u05d9 \u05e9\u05e0\u05e8\u05d0\u05d4 \u05db\u05de\u05d9 \u05e9\u05de\u05d5\u05dc\u05d9\u05db\u05df \u05dc\u05e9\u05d5\u05e7 \u05d5\u05d4\u05d3\u05d4 \u05d0\u05dc\u05e2\u05dc\u05d4 \u05d4\u05d9 \u05d0\u05dc\u05de\u05d3\u05db\u05d5\u05e8\u05d4 \u05e4\u05d9 \u05d0\u05dc\u05ea\u05dc\u05de\u05d5\u05d3 \u05d0\u05dc\u05d1[\u05d1\u05dc\u05d9 \u05d5]\u05e7\u05d3 \u05d3\u05db\u05e8 \u05d0\u05dc\u05d9\u05e8\u05d5\u05e9\u05dc\u05de\u05d9 \u05e4\u05d9 \u05d3\u05dc\u05da \u05e2\u05dc\u05d4\u0308 \u05d0\u05db\u05e8\u05d9 ... \u200e;\u200e the leaf is numbered \u05d9\u0307\u05d0\u0307\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/bf02cb8c-16ff-45df-9a8a-3b23d49d5553
[u'MS. Heb. d. 64/24'],"[u'Fragment of a Samaritan commentary, in Arabic, on Exodus ix. 5 to 13']",[u'MS. Heb. d. 64'],"[u'Samaritan and Arabic char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'84a', u'84b']","[u'The main language is Arabic. Other languages included: Hebrew.', u'Arabic, Samaritan Hebrew']",[],[],[],"[u'Bible. Commentaries. Anonymous. Arabic: Exodus. (Samaritan).', u'Samaritan MSS. and fragments.']",[u'a section beg\u200e.\u200e \u200e(\u200eon verse \u200e8\u200e\u200e)\u200e  \u0641\u0627\u062e\u0630 \u0645\u0648\u0633\u064a \u0648\u0647\u0631\u0648\u0646 \u0645\u0644\u0648 \u062d\u0641\u0646\u0647\u0645 \u0634\u0631\u0631 \u0627\u062a\u0648\u0646 \u0648\u0646\u0628\u0630\u0647 \u0645\u0648\u0633\u064a \u0646\u062d\u0648 \u0627\u0644\u0633\u0645\u0622\u0621 \u0642\u0628\u0627\u0644\u0647 \u0641\u0631\u0639\u0648\u0646 \u0648\u0642\u0648\u0644\u0647 \u05d5\u05d4\u05d9\u05d4 \u05e2\u05dc \u05d4\u05d0\u05d3\u05dd \u05d5\u05e2\u05dc \u05d4\u05d1\u05d4\u05d9\u05de\u05d4 \u05dc\u05e9\u05d7\u05d9\u05df \u05e4\u05e8\u05d7 \u0627\u064a \u0644\u0645\u0627 \u0646\u0628\u0630\u0627 \u0627\u0644\u0631\u0645\u0627\u062f \u0641\u064a \u0627\u0644\u0647\u0648\u0627 \u064a\u0641\u0631\u0642 \u0641\u064a\u0647 \u0641\u0627\u0630\u0627 \u0648\u0642\u0639 \u0639\u0644\u064a \u062c\u0633\u0645 \u0627\u0646\u0633\u0627\u0646 \u0627\u0648 \u0628\u0647\u064a\u0645\u0647 \u0635\u0627\u0631 \u0643\u0627\u0644\u0633\u0628\u0628 \u0627\u0644\u0645\u0648\u0644\u062f \u0627\u0644\u0642\u0631\u0648\u062d \u200e.\u200e Perhaps by the same author as MS\u200e.\u200e Hunt\u200e.\u200e \u200e3\u200e\u200e0\u200e\u200e1\u200e\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/ba612436-b92f-425b-8ce5-3148c74ddb21
[u'MS. Heb. d. 64/25'],"[u'The end of Book ii of the Canon of Avicenna (paragraphs \u05ea\u05d5\u05e4\u05dc to \u05ea\u05e2\u05dc\u05d1), in the Hebrew translation of Joseph Lorqi']",[u'MS. Heb. d. 64'],"[u'Span\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e vellum \u200e,\u200e injured\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'85a', u'85b']",[u'Main language: Hebrew.'],['Avicenna'],[],[],"[u'Avicenna. Canon. Hebr. transl. by Joseph Lorqi.', u'Joseph (b. Joshua) Lorqi. Translation of the Canon of Avicenna.']","[u'the sections are numbered \u200e[\u200e\u05db\u0307\u05d1\u0307\u200e]\u200e to \u05db\u0307\u05d3\u0307\u200e;\u200e at the end\u200e,\u200e ... \u05e0\u05d7\u05ea\u05dd \u05d4\u05e1\u05e4\u05e8 \u05d4\u05d6\u05d4 \u05d4\u05d5\u05d0 \u05d4\u05e1\u05e4\u05e8 \u05d4\u05e9\u05e0\u05d9 \u05de\u05d4\u05e7\u05d0\u05e0\u05d5\u05df \u05e1\u05d3\u05e8 \u05d4\u05e8\u05e4\u05d5\u05d0\u05d4 \u05e8\u05e4\u05d0\u05e0\u05d5 \u05d4\u05bf\u05e9\u05bf\u05dd\u05bf ... \u05d5\u05e0\u05e9\u05dc\u05dd \u05e2\u05dc \u05d9\u05d3\u05d9 \u05dc\u05d9 \u05d4\u05e6\u05e2\u05d9\u05e8 \u05de\u05e0\u05d7\u05dd \u05d0\u05bf\u05de\u05bf\u05d5\u05bf\u05df\u05bf \u05d1\u0307\u05e8\u0307 \u05d9\u05e6\u05d7\u05e7 \u05d9\u05bf\u05d0\u05bf\u05e2\u05bf\u05d5\u05bf \u05e4\u05d4 \u05d1\u05e2\u05d9\u05e8 \u05dc\u05d9\u05e6\u05d9 \u05e9\u05e0\u05ea \u05d4\u0307\u05e8\u0307\u05d0\u0307 \u05dc\u05d1\u05e8\u05d9\u05d0\u05d4 \u05d9\u0307\u05d2\u0307 \u05dc\u05ea\u05de\u05d5\u05d6 ...  \u200e(\u200e\u200e=\u200e 1441 A.D. \u200e)\u200e\u200e.\u200e The verso  is blank\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/6a1513a0-9753-44e8-b5d7-150f630c6af4
[u'MS. Heb. d. 64/26'],[u'\u05de\u05db\u05d9\u05dc\u05ea\u05d0'],[u'MS. Heb. d. 64'],"[u'Span\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e vellum \u200e,\u200e much injured and obliterated\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'86a', u'87b']",[u'Main language: Hebrew.'],[],[],[],[],[u'with variations from the edition\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/4ed00113-4dee-438b-ac61-5a32c213c68c
[u'MS. Heb. d. 64/27'],[u'Mishnah \u05d2\u05d9\u05d8\u05d9\u05df vii. 7 (the first \u05e9\u05dc\u05e9\u05d9\u05dd \u05d9\u05d5\u05dd) to the end of ix. 3'],[u'MS. Heb. d. 64'],"[u'Yemen squ\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e vellum \u200e,\u200e much injured\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'88a', u'88b']",[u'Main language: Hebrew.'],[],[],[],[u'Mishnah. \u05d2\u05d9\u05d8\u05d9\u05df.'],[u'with superlinear punctuation\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/4ba6d7f8-835c-4d31-b6a3-75066bae2b67
[u'MS. Heb. d. 64/28'],[u'Beg. of a commentary on Babylonian Talmud \u05d1\u05e8\u05db\u05d5\u05ea fol. 1'],[u'MS. Heb. d. 64'],"[u'Syr\u200e.\u200e curs\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'89b', u'90b']",[u'Main language: Hebrew.'],[],[],[],"[u'Talmud, Babli. Commentaries. \u05d1\u05e8\u05db\u05d5\u05ea.']","[u'beg\u200e.\u200e \u05de\u05d0\u05de\u05ea\u05d9 \u05e7\u05d5\u05e8\u05d9\u05df ... \u05e4\u05d9\u05e8\u0307 \u05d0\u05d9\u05df \u05e8\u05d0\u05d5\u05d9 \u05dc\u05e9\u05d0\u05d5\u05dc \u05e2\u05dc \u05d6\u05de\u05df \u05d4\u05d7\u05d9\u05d5\u05d1 \u05d0\u05dc\u05d0 \u05d0\u05dd \u05db\u05df \u05e0\u05d5\u05d3\u05e2 \u05d4\u05d7\u05d9\u05d5\u05d1 \u05de\u05e7\u05d5\u05d3\u05dd \u05d5\u05d0\u05d7\u05e8 \u05e9\u05d9\u05d5\u05d3\u05e2 \u05d9\u05e9\u05d0\u05dc \u05d0\u05d9 \u05d6\u05d4 \u05d6\u05de\u05df \u05d9\u05ea\u05d7\u05d9\u05d9\u05d1 \u05d0\u05d3\u05dd \u05d1\u05d6\u05d4 \u05d4\u05d7\u05d9\u05d5\u05d1 \u05db\u05d4\u05d4\u05d9\u05d0 \u05d3\u05ea\u05e0\u05df \u05d1\u05d4\u05d0\u05d9 \u05de\u05e1\u05db\u05ea\u05d0 \u05d1\u05e4\u05e8\u05e7 \u05d0\u05d9\u05df \u05e2\u05d5\u05de\u05d3\u05d9\u05df \u200e.\u200e ', u'Fol. 89a  blank\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/5b1cf8b5-e9ff-4399-9a38-304592efc643
[u'MS. Heb. d. 64/29'],"[u'Commentary on Babylonian Talmud \u05e2\u05d9\u05e8\u05d5\u05d1\u05d9\u05df, ff. 2 and 3']",[u'MS. Heb. d. 64'],"[u'Syr\u200e.\u200e curs\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e paper \u200e,\u200e stained and injured\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'91a', u'92b']",[u'Main language: Hebrew.'],[],[],[],"[u'Talmud, Babli. Commentaries. \u05e2\u05d9\u05e8\u05d5\u05d1\u05d9\u05df.']","[u'beg\u200e.\u200e missing\u200e,\u200e beg\u200e.\u200e \u05d0\u05dc\u05d0 \u05de\u05d0\u05d9 \u05d0\u05d9\u05ea \u05dc\u05da \u05dc\u05e4\u05e8\u05d5\u05e7\u05d9 \u05d3\u05d4\u05e0\u05d9 \u05ea\u05e8\u05ea\u05d9 \u05de\u05ea\u05e0\u05d9\u05d0\u05ea\u05d0 \u05ea\u05e0\u05d0\u05d9 \u05e0\u05d9\u05e0\u05d4\u05d9 \u05db\u05dc\u05d5\u05de\u05e8 \u05ea\u05e0\u05d0 \u05e9\u05e9\u05e0\u05d4 \u05d6\u05d5 \u05d4\u05d1\u05e8\u05d9\u05ea\u05d0 \u05dc\u05d0 \u05e9\u05e0\u05d4 \u05d4\u05d0\u05d7\u05e8\u05ea \u200e,\u200e end \u05de\u05d5\u05d3\u05d4 \u05dc\u05d4\u05d5 \u05e8\u0307 \u05d9\u05d4\u05d5\u05d3\u05d4 \u05dc\u05e8\u05d1\u05e0\u05df \u05d3\u05e6\u05e8\u05d9\u05da \u05dc\u05de\u05e2\u05d8 \u05de\u05e9\u05d5\u05dd \u05d3\u05dc\u05d0 \u05e9\u05dc\u05d8\u05d0 \u05e2\u05d9\u05e0\u05d9\u05d4 \u05d5\u05dc\u05d0 \u05de\u05d9\u05e0\u05db\u05e8 \u05e4\u05ea\u05d7\u05d0 \u05d0\u05e6\u05d8\u05e8\u05d9\u05da \u05dc\u05d0\u05d9\u05e4\u05dc\u05d5\u05d2\u05d9 \u05d2\u05dd \u05d1\u05de\u05d1\u05d5\u05d9 \u05dc\u05d4\u05d5\u05d3\u05d9\u05e2\u05da \u05db\u05d9 \u05d0\u0307\u05e2\u0307\u05d2\u0307 \u05d3\u05dc\u05d4\u05d9\u05dc\u05d5\u05db\u05d0 \u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/82266357-41b7-4d73-a582-a2e5c811b9eb
[u'MS. Heb. d. 64/3'],"[u'Jeremiah, text with Targum after each verse']",[u'MS. Heb. d. 64'],"[u'Yemen Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e vellum \u200e,\u200e stained and injured\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'9a', u'12b']",[u'The main language is Hebrew. Other languages included: Aramaic.'],[],[],[],"[u'Bible. Jeremiah.', u'Targum. Jeremiah.']","[u'With superlinear punctuation\u200e.\u200e Fol. 9 \u200e,\u200e the quire is marked \u05d4\u0307\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/62359622-7700-476c-aff3-63837cf3466f
[u'MS. Heb. d. 64/30'],"[u'Commentary on Babylonian Talmud \u05e7\u05d9\u05d3\u05d5\u05e9\u05d9\u05df, from the beg. to fol. 13']",[u'MS. Heb. d. 64'],"[u'Syr\u200e.\u200e curs\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e paper \u200e,\u200e first and last leaves injured\u200e.\u200e ', u'Part of the same copy as No. 2667, 12 \u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'93a', u'100b']",[u'Main language: Hebrew.'],[],[u'Joseph'],[],"[u'Talmud, Babli. Commentaries. \u05e7\u05d9\u05d3\u05d5\u05e9\u05d9\u05df.']",[u'beg\u200e.\u200e \u05d4\u05d0\u05e9\u05d4 \u05e0\u05e7\u05e0\u05d9\u05ea ... \u05e4\u05d9\u05e8\u0307 \u05d0\u05d5 \u05d1\u05db\u05e1\u05e3 \u05d0\u05d5 \u05d1\u05e9\u05d8\u05e8 \u05d0\u05d5 \u05d1\u05d1\u05d9\u05d0\u05d4 \u05d5\u05d3\u05d9\u05e7\u05d9\u05e0\u05df \u05de\u05d9\u05e0\u05d4 \u05de\u05d3\u05e7\u05ea\u05d0\u05e0\u05d9 \u05e0\u05e7\u05e0\u05d9\u05ea \u05e9\u05de\u05e2 \u05de\u05d9\u05e0\u05d4 \u05de\u05d3\u05e2\u05ea\u05d4 \u05d0\u05d9\u05df \u05d1\u05e2\u05dc \u05db\u05e8\u05d7\u05d4 \u05dc\u05d0 \u05d5\u05d0\u05de\u05d0\u05d9 \u05dc\u05d0 \u05ea\u05e0\u05d0 \u05d4\u05d0\u05e9\u05d4 \u05de\u05ea\u05e7\u05d3\u05e9\u05d4 \u05db\u05d3\u05ea\u05e0\u05d9\u05e0\u05df \u05d1\u05e4\u05e8\u05e7 \u05e9\u05dc \u05d0\u05d7\u05e8\u05d9\u05d5 ... \u200e;\u200e on fol. 94  he says \u200e(\u200ecommenting on Qid\u200e.\u200e fol\u200e.\u200e \u200e5\u200e\u200e)\u200e \u05e1\u05e0\u05d9\u05d2\u05d5\u05e8 \u05d1\u05dc\u05e9\u05d5\u05df \u05d9\u05d5\u05d5\u05e0\u05d9 \u05de\u05dc\u05d9\u05e5 \u05dc\u05e9\u05e8 \u05db\u05dc\u05d5\u05de\u05e8 \u05d1\u05d3\u05d1\u05e8 \u05e9\u05e0\u05ea\u05e7\u05d3\u05e9\u05d4 \u05d1\u05d5 \u05d1\u05e2\u05e6\u05de\u05d5 \u05ea\u05ea\u05d2\u05e8\u05e9 \u05e7\u05d8\u05d9\u05d2\u05d5\u05e8 \u05de\u05dc\u05e9\u05d9\u05df \u200e;\u200e ends \u05d5\u05db\u05d3\u05de\u05ea\u05e8\u05d2\u05dd \u05e8\u05d1 \u05d9\u05d5\u05e1\u05e3 \u05de\u05d5\u05dc\u05d3\u05d9\u05df \u05d1\u05e0\u05d9\u05df \u05de\u05e0\u05e9\u0307 \u05d7\u05d1\u05e8\u05d9\u05d4\u05d5\u05df \u05d7\u05d5\u05d1\u05d9\u05df \u05e2\u05dc \u05d7\u05d5\u05d1\u05d9\u05df \u05de\u05d5\u05e1\u05d9\u05e4\u05d9\u05df \u05d5\u05e7\u05e9\u05d9\u05df \u05dc\u05e2\u05d5\u05dc\u05dd \u05de\u05d3\u05d5\u05e8 ... [\u05d3]\u05d5\u05e8 \u05d4\u05de\u05d1\u05d5\u05dc \u05dc\u05d0 \u05e0\u05d2\u05d6\u05e8\u05d4 \u05d2\u05d6\u05d9\u05e8\u05d4 \u05e2\u05dc \u05d3\u05d2\u05d9\u05dd \u05e9\u05d1\u05d9\u05dd \u05d5\u05d4\u05db\u05d0 \u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/ebb677da-a28f-4ae8-b1b0-9a3a5b845434
[u'MS. Heb. d. 64/31'],"[u'Commentary on Babylonian Talmud \u05d1\u05d1\u05d0 \u05e7\u05de\u05d0, ff. 64 to 76']",[u'MS. Heb. d. 64'],"[u'Syr\u200e.\u200e curs\u200e.\u200e char\u200e.\u200e \u200e(\u200esame hand as No. 30 \u200e?\u200e\u200e)\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e paper \u200e,\u200e partly obliterated\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'101a', u'108b']",[u'Main language: Hebrew.'],[],[],[],"[u'Talmud, Babli. Commentaries. \u05d1\u05d1\u05d0 \u05e7\u05de\u05d0.']","[u'beg\u200e.\u200e missing\u200e,\u200e the first complete lines are \u05db\u05d3\u05d0\u05de\u05e8\u05d9 \u05d1\u05de\u05e2\u05e8\u05d1\u05d0 \u05d5\u05db\u05dc \u05d3\u05d1\u05e8 \u05e9\u05d9\u05e9 \u05d1\u05d5 \u05e8\u05d5\u05d7 \u05d7\u05d9\u05d9\u05dd \u05dc\u05de\u05d3\u05e0\u05d5 \u05e9... \u05de\u05e9\u05dc\u05dd \u05db\u05e4\u05dc \u05de\u05d3\u05db\u05ea\u0307 \u05d7\u05d9\u05d9\u05dd \u05e9\u05e0\u05d9\u05dd \u05d9\u05e9\u05dc\u05dd \u05d4\u05e9\u05ea\u05d0 \u05e9\u05d3\u05d9\u05e0\u05df \u05e9\u05d5\u05e8 \u05d1\u05d9\u05e0\u05d9 \u05d4\u05de\u05e6\u05d0 \u05ea\u05de\u05e6\u05d0 ... \u200e,\u200e end \u05d1\u05e9\u05dc\u05de\u05d0 \u05e8\u0307 \u05d9\u05d5\u05d7\u05e0\u05df \u05dc\u05d0 \u05d0\u05de\u0307 \u05db\u05e8\u05d9\u05e9 \u05dc\u05e7\u05d9\u05e9 \u05d3\u05de\u05d5\u05e7\u05d9\u05dd \u05dc\u05d4 \u05dc\u05de\u05ea\u05e0\u05d9\u05ea\u05d9\u05df \u05d0\u05e4\u05d9\u05dc\u05d5 \u05d1\u05ea\u05de\u05d9\u05de\u05d9\u05df \u05d0\u05dc\u05d0 \u05e8\u05d9\u05e9 \u05dc\u05e7\u05d9\u05e9 \u05de\u05d0\u05d9 \u05d8\u05e2\u05de\u0307 \u05d5\u05db\u05d5\u05dc\u0307. \u05d5\u05d0\u05d6\u05d3\u05d5 \u05dc\u05d8\u05e2\u05de\u05d9\u05d4\u05d5 \u05d3\u05d0\u05ea\u05de\u05e8 \u05d4\u05de\u05d5\u05db\u05e8 \u05d8\u05e8\u05e4\u05d4 \u05dc\u05d3\u05d1\u05e8\u05d9 \u05e8\u0307 \u05e9\u05de\u05e2\u0307 \u05e8\u0307 \u05d9\u05d5\u05d7\u05e0\u05df \u05d0\u05de\u0307 \u05d7\u05d9\u05d9\u05d1 \u05d0\u0307\u05e2\u0307\u05d2\u0307 \u05d3\u05dc\u05d9\u05ea\u05d4 \u05d1\u05e9\u05d7\u05d9\u05d8\u05d4 \u05d3\u05d8\u05e8\u05d9\u05e4\u05d4 \u05d4\u05d9\u05d0 \u05d5\u05d0\u05dd \u05e9\u05d7\u05d8\u05d4 \u05e4\u05d8\u05d5\u05e8 \u05d3\u05e9\u05d7\u05d9\u05d8\u05d4 \u05e9\u05d0\u05d9\u05e0\u05d4 \u05e8\u05d0\u05d5\u05d9\u05d4 \u05d4\u05d9\u05d0 \u05d1\u05de\u05db\u05d9\u05e8\u05d4 \u05d7\u05d9\u05d9\u05d1 ... \u200e,\u200e the last lines broken\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/0c56246a-ec0c-413f-9e63-e3ab604521d0
[u'MS. Heb. d. 64/32'],"[u'Alfasi \u05d1\u05d1\u05d0 \u05e7\u05de\u05d0, the end of chap. I and beg. of chap. ii']",[u'MS. Heb. d. 64'],"[u'Syr\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e vellum \u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'109a', u'109b']",[u'Main language: Hebrew.'],['Alfasi (Isaac b. Jacob)'],[],[],[u'Alfasi (Isaac b. Jacob). \u05d1\u05d1\u05d0 \u05e7\u05de\u05d0.'],[],http://genizah.bodleian.ox.ac.uk/profile/manuscript/8d00c736-68a9-4a31-8e3d-3182424e2e99
[u'MS. Heb. d. 64/33'],"[u'Midrash \u05ea\u05d4\u05dc\u05d9\u05dd, ed. Buber, p. \u05e7\u0307\u05e6\u0307, line 18, to p. \u05e8\u0307\u05d1\u0307, line 7']",[u'MS. Heb. d. 64'],"[u'Ital\u200e.\u200e curs\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e paper \u200e,\u200e stained\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'111a', u'115b']",[u'Main language: Hebrew.'],[],[],[],[u'Midrash. \u05ea\u05dc\u05d9\u05dd.'],"[u'with variations from the edition\u200e.\u200e ', u'Fol. 110  blank\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/de49fdbe-6af1-439b-801f-0d10117aa51d
[u'MS. Heb. d. 64/34'],[u'Fragment of the \u05e2\u05e8\u05d5\u05da'],[u'MS. Heb. d. 64'],"[u'Ital\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e vellum \u200e,\u200e slightly injured\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'116a', u'117b']",[u'Main language: Hebrew.'],['Nathan b. Jehiel'],[],[],[u'Nathan b. Jehiel. \u05e2\u05e8\u05d5\u05da.'],"[u'beg\u200e.\u200e \u05e2\u05d3\u05d9\u05e0\u05d5 \u05d4\u05e2\u05e6\u05e0\u05d9 \u200e(\u200eroot \u05e2\u05d3\u05df\u200e)\u200e\u200e,\u200e end \u05d1\u05ea\u05d5\u05e7\u05e3 \u05db\u05e9\u05dc\u05d2 \u200e(\u200eroot \u05e2\u05d6\u200e)\u200e\u200e.\u200e ']",http://genizah.bodleian.ox.ac.uk/profile/manuscript/f452359b-a55c-4c5c-a0bd-c7b6c3792dcd
[u'MS. Heb. d. 64/35'],[u'Fragments of the text of Yosippon'],[u'MS. Heb. d. 64'],"[u'Syr\u200e.\u200e squ\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e vellum \u200e,\u200e injured and stained\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'118a', u'120b']",[u'Main language: Hebrew.'],['Joseph b. Gorion'],[],[],[u'Joseph b. Gorion. History.'],[u'On fol. 118a  is the name \u05d7\u05e0\u05e0\u05d0\u05dc  by a later hand\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/f4faa76c-7c16-4a19-bd54-27568e1b93a5
[u'MS. Heb. d. 64/36'],[u'\u05de\u05e2\u05e9\u05d9\u05d5\u05ea; Yosippon'],[u'MS. Heb. d. 64'],"[u'Yemen Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e \u200e1\u200e\u200e2\u200emo\u200e,\u200e paper \u200e,\u200e injured and obliterated\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'121a', u'121b']",[u'Main language: Judeo-Arabic.'],['Joseph b. Gorion'],[],[],[u'Joseph b. Gorion. History. In Arabic.'],[],http://genizah.bodleian.ox.ac.uk/profile/manuscript/3e6b7c5d-02be-4cb5-8e0a-76a718071b02
[u'MS. Heb. d. 64/4'],"[u'Ezekiel, text with Targum after each verse']",[u'MS. Heb. d. 64'],"[u'Yemen Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e vellum \u200e,\u200e much injured\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'13a', u'14b']",[u'The main language is Hebrew. Other languages included: Aramaic.'],[],[],[],"[u'Bible. Ezekiel.', u'Targum. Ezekiel.']",[u'With superlinear punctuation\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/4d14bb1c-5de7-4765-89eb-2a8b00a2ebfe
[u'MS. Heb. d. 64/5'],[u'Ezekiel'],[u'MS. Heb. d. 64'],"[u'Yemen squ\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e \u200e(\u200esame hand as No. 1 \u200e)\u200e\u200e;\u200e \u200e2\u200e coll\u200e.\u200e\u200e,\u200e large \u200e8\u200evo\u200e,\u200e vellum \u200e,\u200e stained\u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'15a', u'16b']",[u'Main language: Hebrew.'],[],[],[],[u'Bible. Ezekiel.'],[u'With superlinear punctuation\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/f6036eb2-98c1-4549-b9d4-d541da64b648
[u'MS. Heb. d. 64/6'],"[u'Haftaroth, with Targum after each verse']",[u'MS. Heb. d. 64'],"[u'Yemen squ\u200e.\u200e Rabb\u200e.\u200e char\u200e.\u200e\u200e;\u200e large \u200e8\u200evo\u200e,\u200e paper \u200e.\u200e ']","[u'Bought through the Rev. Prof. Sayce, 1896 (from the Genizah).']","[u'17a', u'18b']",[u'The main language is Hebrew. Other languages included: Aramaic.'],[],[],[],"[u'Bible. Haftaroth. Yemen.', u'Targum. Haftaroth. (Yemen).']",[u'With superlinear punctuation\u200e.\u200e '],http://genizah.bodleian.ox.ac.uk/profile/manuscript/12676a74-5fca-43d4-9f5f-bbdf42108a8f
